ts,stage,reason,price,extra
2025-11-08T09:26:39.845040,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103084.4000,
2025-11-08T09:26:41.317791,range,range_blocked:15m_ema_dist_gt_0.002,103084.4000,
2025-11-08T09:26:43.387685,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103076.8000,
2025-11-08T09:26:43.391622,range,range_blocked:15m_ema_dist_gt_0.002,103076.8000,
2025-11-08T09:26:45.421786,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103076.8000,
2025-11-08T09:26:45.423781,range,range_blocked:15m_ema_dist_gt_0.002,103076.8000,
2025-11-08T09:26:47.537506,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103076.8000,
2025-11-08T09:26:47.538475,range,range_blocked:15m_ema_dist_gt_0.002,103076.8000,
2025-11-08T09:26:49.632526,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103076.8000,
2025-11-08T09:26:49.634522,range,range_blocked:15m_ema_dist_gt_0.002,103076.8000,
2025-11-08T09:26:51.698471,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103076.8000,
2025-11-08T09:26:51.698471,range,range_blocked:15m_ema_dist_gt_0.002,103076.8000,
2025-11-08T09:26:53.730579,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103058.0000,
2025-11-08T09:26:53.731577,range,range_blocked:15m_ema_dist_gt_0.002,103058.0000,
2025-11-08T09:26:55.837019,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103058.0000,
2025-11-08T09:26:55.838979,range,range_blocked:15m_ema_dist_gt_0.002,103058.0000,
2025-11-08T09:26:57.916404,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103058.0000,
2025-11-08T09:26:57.917432,range,range_blocked:15m_ema_dist_gt_0.002,103058.0000,
2025-11-08T09:27:00.012912,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103058.0000,
2025-11-08T09:27:00.013910,range,range_blocked:15m_ema_dist_gt_0.002,103058.0000,
2025-11-08T09:27:02.084494,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103058.0000,
2025-11-08T09:27:02.085483,range,range_blocked:15m_ema_dist_gt_0.002,103058.0000,
2025-11-08T09:27:04.177284,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103045.6000,
2025-11-08T09:27:04.178308,range,range_blocked:15m_ema_dist_gt_0.002,103045.6000,
2025-11-08T09:27:06.261517,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103058.0000,
2025-11-08T09:27:06.265457,range,range_blocked:15m_ema_dist_gt_0.002,103058.0000,
2025-11-08T09:27:08.344401,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103045.6000,
2025-11-08T09:27:08.345398,range,range_blocked:15m_ema_dist_gt_0.002,103045.6000,
2025-11-08T09:27:10.385970,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103045.6000,
2025-11-08T09:27:11.818232,range,range_blocked:15m_ema_dist_gt_0.002,103045.6000,
2025-11-08T09:27:13.855712,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103045.6000,
2025-11-08T09:27:13.859658,range,range_blocked:15m_ema_dist_gt_0.002,103045.6000,
2025-11-08T09:27:15.885898,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103046.0000,
2025-11-08T09:27:15.889883,range,range_blocked:15m_ema_dist_gt_0.002,103046.0000,
2025-11-08T09:27:17.970580,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103046.0000,
2025-11-08T09:27:17.971603,range,range_blocked:15m_ema_dist_gt_0.002,103046.0000,
2025-11-08T09:27:20.046110,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103046.0000,
2025-11-08T09:27:20.047107,range,range_blocked:15m_ema_dist_gt_0.002,103046.0000,
2025-11-08T09:27:22.168867,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103046.0000,
2025-11-08T09:27:22.172830,range,range_blocked:15m_ema_dist_gt_0.002,103046.0000,
2025-11-08T09:27:24.291589,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103046.0000,
2025-11-08T09:27:24.292587,range,range_blocked:15m_ema_dist_gt_0.002,103046.0000,
2025-11-08T09:27:26.361019,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103053.5000,
2025-11-08T09:27:26.362473,range,range_blocked:15m_ema_dist_gt_0.002,103053.5000,
2025-11-08T09:27:28.488338,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103053.5000,
2025-11-08T09:27:28.489341,range,range_blocked:15m_ema_dist_gt_0.002,103053.5000,
2025-11-08T09:27:30.628338,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103053.5000,
2025-11-08T09:27:30.629414,range,range_blocked:15m_ema_dist_gt_0.002,103053.5000,
2025-11-08T09:27:32.684371,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103053.5000,
2025-11-08T09:27:32.684371,range,range_blocked:15m_ema_dist_gt_0.002,103053.5000,
2025-11-08T09:27:34.803480,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103074.7000,
2025-11-08T09:27:34.807435,range,range_blocked:15m_ema_dist_gt_0.002,103074.7000,
2025-11-08T09:27:36.871616,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103074.7000,
2025-11-08T09:27:36.872612,range,range_blocked:15m_ema_dist_gt_0.002,103074.7000,
2025-11-08T09:27:38.917331,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103074.7000,
2025-11-08T09:27:38.918353,range,range_blocked:15m_ema_dist_gt_0.002,103074.7000,
2025-11-08T09:27:40.969424,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103074.7000,
2025-11-08T09:27:42.438432,range,range_blocked:15m_ema_dist_gt_0.002,103074.7000,
2025-11-08T09:27:44.541739,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103072.7000,
2025-11-08T09:27:44.541739,range,range_blocked:15m_ema_dist_gt_0.002,103072.7000,
2025-11-08T09:27:46.630940,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103072.7000,
2025-11-08T09:27:46.632710,range,range_blocked:15m_ema_dist_gt_0.002,103072.7000,
2025-11-08T09:27:48.647813,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103072.7000,
2025-11-08T09:27:48.648783,range,range_blocked:15m_ema_dist_gt_0.002,103072.7000,
2025-11-08T09:27:50.741007,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103072.7000,
2025-11-08T09:27:50.742139,range,range_blocked:15m_ema_dist_gt_0.002,103072.7000,
2025-11-08T09:27:52.837556,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103072.7000,
2025-11-08T09:27:52.838544,range,range_blocked:15m_ema_dist_gt_0.002,103072.7000,
2025-11-08T09:27:54.889877,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103072.7000,
2025-11-08T09:27:54.890875,range,range_blocked:15m_ema_dist_gt_0.002,103072.7000,
2025-11-08T09:27:56.965832,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103057.3000,
2025-11-08T09:27:56.966851,range,range_blocked:15m_ema_dist_gt_0.002,103057.3000,
2025-11-08T09:27:59.032732,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103057.3000,
2025-11-08T09:27:59.034693,range,range_blocked:15m_ema_dist_gt_0.002,103057.3000,
2025-11-08T09:28:01.101924,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103057.3000,
2025-11-08T09:28:01.102921,range,range_blocked:15m_ema_dist_gt_0.002,103057.3000,
2025-11-08T09:28:03.159449,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103056.4000,
2025-11-08T09:28:03.160452,range,range_blocked:15m_ema_dist_gt_0.002,103056.4000,
2025-11-08T09:28:05.288422,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103056.4000,
2025-11-08T09:28:05.292373,range,range_blocked:15m_ema_dist_gt_0.002,103056.4000,
2025-11-08T09:28:07.473974,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103056.4000,
2025-11-08T09:28:07.474972,range,range_blocked:15m_ema_dist_gt_0.002,103056.4000,
2025-11-08T09:28:09.571546,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103056.4000,
2025-11-08T09:28:09.572538,range,range_blocked:15m_ema_dist_gt_0.002,103056.4000,
2025-11-08T09:28:11.623338,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103056.4000,
2025-11-08T09:28:13.054954,range,range_blocked:15m_ema_dist_gt_0.002,103056.4000,
2025-11-08T09:28:15.184585,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103059.9000,
2025-11-08T09:28:15.185552,range,range_blocked:15m_ema_dist_gt_0.002,103059.9000,
2025-11-08T09:28:17.270280,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103059.9000,
2025-11-08T09:28:17.274274,range,range_blocked:15m_ema_dist_gt_0.002,103059.9000,
2025-11-08T09:28:19.313184,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103059.9000,
2025-11-08T09:28:19.314153,range,range_blocked:15m_ema_dist_gt_0.002,103059.9000,
2025-11-08T09:28:21.402845,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103059.9000,
2025-11-08T09:28:21.404051,range,range_blocked:15m_ema_dist_gt_0.002,103059.9000,
2025-11-08T09:28:23.455857,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103054.2000,
2025-11-08T09:28:23.459871,range,range_blocked:15m_ema_dist_gt_0.002,103054.2000,
2025-11-08T09:28:25.560778,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103059.9000,
2025-11-08T09:28:25.562665,range,range_blocked:15m_ema_dist_gt_0.002,103059.9000,
2025-11-08T09:28:27.627947,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103054.2000,
2025-11-08T09:28:27.628961,range,range_blocked:15m_ema_dist_gt_0.002,103054.2000,
2025-11-08T09:28:29.683451,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103054.2000,
2025-11-08T09:28:29.684477,range,range_blocked:15m_ema_dist_gt_0.002,103054.2000,
2025-11-08T09:28:31.750031,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103054.2000,
2025-11-08T09:28:31.751033,range,range_blocked:15m_ema_dist_gt_0.002,103054.2000,
2025-11-08T09:28:33.836234,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103054.2000,
2025-11-08T09:28:33.837245,range,range_blocked:15m_ema_dist_gt_0.002,103054.2000,
2025-11-08T09:28:35.875760,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103050.8000,
2025-11-08T09:28:35.876816,range,range_blocked:15m_ema_dist_gt_0.002,103050.8000,
2025-11-08T09:28:37.962892,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103050.8000,
2025-11-08T09:28:37.962892,range,range_blocked:15m_ema_dist_gt_0.002,103050.8000,
2025-11-08T09:28:40.016294,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103050.8000,
2025-11-08T09:28:40.018404,range,range_blocked:15m_ema_dist_gt_0.002,103050.8000,
2025-11-08T09:28:42.059661,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103050.8000,
2025-11-08T09:28:43.529904,range,range_blocked:15m_ema_dist_gt_0.002,103050.8000,
2025-11-08T09:28:45.617048,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103065.6000,
2025-11-08T09:28:45.618045,range,range_blocked:15m_ema_dist_gt_0.002,103065.6000,
2025-11-08T09:28:47.718798,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103065.6000,
2025-11-08T09:28:47.723734,range,range_blocked:15m_ema_dist_gt_0.002,103065.6000,
2025-11-08T09:28:49.793931,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103065.6000,
2025-11-08T09:28:49.794898,range,range_blocked:15m_ema_dist_gt_0.002,103065.6000,
2025-11-08T09:28:51.863073,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103065.6000,
2025-11-08T09:28:51.865573,range,range_blocked:15m_ema_dist_gt_0.002,103065.6000,
2025-11-08T09:28:53.991571,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103065.6000,
2025-11-08T09:28:53.993522,range,range_blocked:15m_ema_dist_gt_0.002,103065.6000,
2025-11-08T09:28:56.075301,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103035.8000,
2025-11-08T09:28:56.077260,range,range_blocked:15m_ema_dist_gt_0.002,103035.8000,
2025-11-08T09:28:58.135258,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103035.8000,
2025-11-08T09:28:58.139244,range,range_blocked:15m_ema_dist_gt_0.002,103035.8000,
2025-11-08T09:29:00.244775,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103035.8000,
2025-11-08T09:29:00.245772,range,range_blocked:15m_ema_dist_gt_0.002,103035.8000,
2025-11-08T09:29:02.354358,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103035.8000,
2025-11-08T09:29:02.356316,range,range_blocked:15m_ema_dist_gt_0.002,103035.8000,
2025-11-08T09:29:04.402450,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103027.6000,
2025-11-08T09:29:04.404409,range,range_blocked:15m_ema_dist_gt_0.002,103027.6000,
2025-11-08T09:29:06.448050,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103027.6000,
2025-11-08T09:29:06.449041,range,range_blocked:15m_ema_dist_gt_0.002,103027.6000,
2025-11-08T09:29:08.525156,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103027.6000,
2025-11-08T09:29:08.527126,range,range_blocked:15m_ema_dist_gt_0.002,103027.6000,
2025-11-08T09:29:10.623462,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103027.6000,
2025-11-08T09:29:10.624459,range,range_blocked:15m_ema_dist_gt_0.002,103027.6000,
2025-11-08T09:29:12.685491,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103027.6000,
2025-11-08T09:29:14.112936,range,range_blocked:15m_ema_dist_gt_0.002,103027.6000,
2025-11-08T09:29:16.260812,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103005.2000,
2025-11-08T09:29:16.264795,range,range_blocked:15m_ema_dist_gt_0.002,103005.2000,
2025-11-08T09:29:18.350463,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103005.2000,
2025-11-08T09:29:18.354409,range,range_blocked:15m_ema_dist_gt_0.002,103005.2000,
2025-11-08T09:29:20.411566,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103005.2000,
2025-11-08T09:29:20.413553,range,range_blocked:15m_ema_dist_gt_0.002,103005.2000,
2025-11-08T09:29:22.437295,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103005.2000,
2025-11-08T09:29:22.438293,range,range_blocked:15m_ema_dist_gt_0.002,103005.2000,
2025-11-08T09:29:24.511393,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103005.2000,
2025-11-08T09:29:24.512391,range,range_blocked:15m_ema_dist_gt_0.002,103005.2000,
2025-11-08T09:29:26.551094,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103005.2000,
2025-11-08T09:29:26.553066,range,range_blocked:15m_ema_dist_gt_0.002,103005.2000,
2025-11-08T09:29:28.589813,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103006.4000,
2025-11-08T09:29:28.590787,range,range_blocked:15m_ema_dist_gt_0.002,103006.4000,
2025-11-08T09:29:30.629163,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103006.4000,
2025-11-08T09:29:30.630159,range,range_blocked:15m_ema_dist_gt_0.002,103006.4000,
2025-11-08T09:29:32.689394,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103006.4000,
2025-11-08T09:29:32.690391,range,range_blocked:15m_ema_dist_gt_0.002,103006.4000,
2025-11-08T09:29:34.744458,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103006.4000,
2025-11-08T09:29:34.748447,range,range_blocked:15m_ema_dist_gt_0.002,103006.4000,
2025-11-08T09:29:36.806376,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103005.1000,
2025-11-08T09:29:36.810361,range,range_blocked:15m_ema_dist_gt_0.002,103005.1000,
2025-11-08T09:29:38.872596,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103005.1000,
2025-11-08T09:29:38.876532,range,range_blocked:15m_ema_dist_gt_0.002,103005.1000,
2025-11-08T09:29:40.924986,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103005.1000,
2025-11-08T09:29:40.925993,range,range_blocked:15m_ema_dist_gt_0.002,103005.1000,
2025-11-08T09:29:42.975126,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103005.1000,
2025-11-08T09:29:44.418624,range,range_blocked:15m_ema_dist_gt_0.002,103005.1000,
2025-11-08T09:29:46.525294,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103005.1000,
2025-11-08T09:29:46.526266,range,range_blocked:15m_ema_dist_gt_0.002,103005.1000,
2025-11-08T09:29:48.584496,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103005.7000,
2025-11-08T09:29:48.585466,range,range_blocked:15m_ema_dist_gt_0.002,103005.7000,
2025-11-08T09:29:50.799929,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103005.7000,
2025-11-08T09:29:50.800940,range,range_blocked:15m_ema_dist_gt_0.002,103005.7000,
2025-11-08T09:29:52.855880,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103005.7000,
2025-11-08T09:29:52.858887,range,range_blocked:15m_ema_dist_gt_0.002,103005.7000,
2025-11-08T09:29:54.924293,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103005.7000,
2025-11-08T09:29:54.924293,range,range_blocked:15m_ema_dist_gt_0.002,103005.7000,
2025-11-08T09:29:56.979172,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103030.9000,
2025-11-08T09:29:56.980139,range,range_blocked:15m_ema_dist_gt_0.002,103030.9000,
2025-11-08T09:29:59.070679,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103030.9000,
2025-11-08T09:29:59.072670,range,range_blocked:15m_ema_dist_gt_0.002,103030.9000,
2025-11-08T09:30:01.209567,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103030.9000,
2025-11-08T09:30:01.210565,range,range_blocked:15m_ema_dist_gt_0.002,103030.9000,
2025-11-08T09:30:03.266994,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103040.3000,
2025-11-08T09:30:03.267992,range,range_blocked:15m_ema_dist_gt_0.002,103040.3000,
2025-11-08T09:30:05.362051,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103040.3000,
2025-11-08T09:30:05.363045,range,range_blocked:15m_ema_dist_gt_0.002,103040.3000,
2025-11-08T09:30:07.412962,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103040.3000,
2025-11-08T09:30:07.413958,range,range_blocked:15m_ema_dist_gt_0.002,103040.3000,
2025-11-08T09:30:09.455463,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103040.3000,
2025-11-08T09:30:09.456461,range,range_blocked:15m_ema_dist_gt_0.002,103040.3000,
2025-11-08T09:30:11.507324,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103040.3000,
2025-11-08T09:30:11.508347,range,range_blocked:15m_ema_dist_gt_0.002,103040.3000,
2025-11-08T09:30:13.540607,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103041.8000,
2025-11-08T09:30:14.953436,range,range_blocked:15m_ema_dist_gt_0.002,103041.8000,
2025-11-08T09:30:17.063080,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103041.8000,
2025-11-08T09:30:17.064077,range,range_blocked:15m_ema_dist_gt_0.002,103041.8000,
2025-11-08T09:30:19.158987,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103041.8000,
2025-11-08T09:30:19.162927,range,range_blocked:15m_ema_dist_gt_0.002,103041.8000,
2025-11-08T09:30:21.267918,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103041.8000,
2025-11-08T09:30:21.269181,range,range_blocked:15m_ema_dist_gt_0.002,103041.8000,
2025-11-08T09:30:23.352143,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103041.8000,
2025-11-08T09:30:23.356116,range,range_blocked:15m_ema_dist_gt_0.002,103041.8000,
2025-11-08T09:30:25.424409,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103051.0000,
2025-11-08T09:30:25.425360,range,range_blocked:15m_ema_dist_gt_0.002,103051.0000,
2025-11-08T09:30:27.541700,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103051.0000,
2025-11-08T09:30:27.542696,range,range_blocked:15m_ema_dist_gt_0.002,103051.0000,
2025-11-08T09:30:29.610583,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103051.0000,
2025-11-08T09:30:29.611609,range,range_blocked:15m_ema_dist_gt_0.002,103051.0000,
2025-11-08T09:30:31.666792,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103051.0000,
2025-11-08T09:30:31.667789,range,range_blocked:15m_ema_dist_gt_0.002,103051.0000,
2025-11-08T09:30:33.734001,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103051.0000,
2025-11-08T09:30:33.734974,range,range_blocked:15m_ema_dist_gt_0.002,103051.0000,
2025-11-08T09:30:35.826919,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103051.2000,
2025-11-08T09:30:35.827915,range,range_blocked:15m_ema_dist_gt_0.002,103051.2000,
2025-11-08T09:30:37.915672,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103051.2000,
2025-11-08T09:30:37.916637,range,range_blocked:15m_ema_dist_gt_0.002,103051.2000,
2025-11-08T09:30:39.970256,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103051.2000,
2025-11-08T09:30:39.971828,range,range_blocked:15m_ema_dist_gt_0.002,103051.2000,
